number,ID,year,month,day,time,Temp,Rain,CloudCover,generation,opticalflow
1,10000268,3,9,24,8,16.7,0,4,1258.1702,NaN
1,10000268,3,9,24,8.5,16.7,0,4,1992.176,NaN
1,10000268,3,9,24,9,17.6,0,4,2011.7424,NaN
1,10000268,3,9,24,9.5,17.6,0,4,1847.3796,NaN
1,10000268,3,9,24,10,19.3,0,4,2484.5694,NaN
1,10000268,3,9,24,10.5,19.3,0,4,1720.4428,NaN
1,10000268,3,9,24,11,20.4,0,4,1449.2376,NaN
1,10000268,3,9,24,11.5,20.4,0,4,2187.2488,NaN
1,10000268,3,9,24,12,21.6,0,4,2239.248,NaN
1,10000268,3,9,24,12.5,21.6,0,4,1605.5784,NaN
1,10000268,3,9,24,13,22.7,0,4,1617.422,NaN
1,10000268,3,9,24,13.5,22.7,0,4,2021.608,NaN
1,10000268,3,9,24,14,22.8,0,4,1721.856,NaN
1,10000268,3,9,24,14.5,22.8,0,4,1246.6322,NaN
1,10000268,3,9,24,15,23.1,0,3,429.84,NaN
1,10000268,3,9,24,15.5,23.1,0,3,150.192,NaN
1,10000268,3,9,24,16,24.1,0,3,236.61,157.102341786
1,10000268,3,9,24,16.5,24.1,0,3,133.665,NaN
1,10000268,3,9,24,17,23.1,0,3,45.9816,NaN
1,10000268,3,9,27,6.5,8.1,0,1,450.6138,NaN
1,10000268,3,9,27,7,10.2,0,1,765.2702,NaN
1,10000268,3,9,27,7.5,10.2,0,1,1129.524,NaN
1,10000268,3,9,27,8,12.8,0,1,1595.3504,NaN
1,10000268,3,9,27,8.5,12.8,0,1,2115.288,NaN
1,10000268,3,9,27,9,15.8,0,1,2412.2,NaN
1,10000268,3,9,27,9.5,15.8,0,1,2587.9854,NaN
1,10000268,3,9,27,10,16.4,0,1,2587.9854,NaN
1,10000268,3,9,27,10.5,16.4,0,1,2554.1744,NaN
1,10000268,3,9,27,11,17.5,0,1,2665.3614,NaN
1,10000268,3,9,27,11.5,17.5,0,1,2563.6974,NaN
1,10000268,3,9,27,12,17.5,0,2,1992.4218,NaN
1,10000268,3,9,27,12.5,17.5,0,2,1867.761,NaN
1,10000268,3,9,27,13,19.3,0,2,2073.1336,NaN
1,10000268,3,9,27,13.5,19.3,0,2,2012.8184,NaN
1,10000268,3,9,27,14,19.7,0,2,1701.088,NaN
1,10000268,3,9,27,14.5,19.7,0,2,1406.2522,NaN
1,10000268,3,9,27,15,18.9,0,2,948.036,NaN
1,10000268,3,9,27,15.5,18.9,0,2,595.404,NaN
1,10000268,3,9,27,16,18.7,0,2,183.6954,NaN
1,10000268,3,9,27,16.5,18.7,0,2,117.593,NaN
1,10000268,3,9,27,17,17.5,0,2,33.3824,NaN
1,10000268,3,10,1,6.5,17.3,0,10,133.6608,NaN
1,10000268,3,10,1,7,17.3,0,10,200.698,NaN
1,10000268,3,10,1,7.5,17.3,0,10,236.412,NaN
1,10000268,3,10,1,8,18.4,0.5,10,311.2464,NaN
1,10000268,3,10,1,8.5,18.4,0.5,10,449.9184,NaN
1,10000268,3,10,1,9,18.7,0,10,511.6216,NaN
1,10000268,3,10,1,9.5,18.7,0,10,638.5176,NaN
1,10000268,3,10,1,10,19.4,0,10,980.755,NaN
1,10000268,3,10,1,10.5,19.4,0,10,1109.7832,NaN
1,10000268,3,10,1,11,20.2,0,10,1193.655,NaN
1,10000268,3,10,1,11.5,20.2,0,10,1470.073,NaN
1,10000268,3,10,1,12,21.9,0,4,1216.3188,NaN
1,10000268,3,10,1,12.5,21.9,0,4,1406.0412,NaN
1,10000268,3,10,1,13,23.6,0,4,850.032,NaN
1,10000268,3,10,1,13.5,23.6,0,4,872.3678,NaN
1,10000268,3,10,1,14,24.8,0,4,1161.12,NaN
1,10000268,3,10,1,14.5,24.8,0,4,1000.8174,NaN
1,10000268,3,10,1,15,25.8,0,2,595.806,NaN
1,10000268,3,10,1,15.5,25.8,0,2,330.78,NaN
1,10000268,3,10,1,16,26,0,2,166.4874,NaN
1,10000268,3,10,1,16.5,26,0,2,117.593,NaN
1,10000268,3,10,1,17,25.1,0,2,33.3868,NaN
2,1270000041,3,9,1,6.5,22.2,0,4,350.5824,354.040069536
2,1270000041,3,9,1,7,22.4,0,4,331.0446,507.050693932
2,1270000041,3,9,1,7.5,22.4,0,4,202.4192,610.330544852
2,1270000041,3,9,1,8,22.8,0,4,368.46,262.42085106
2,1270000041,3,9,1,8.5,22.8,0,4,595.848,426.916310568
2,1270000041,3,9,1,9,23.3,0,16,829.3524,708.735293314
2,1270000041,3,9,1,9.5,23.3,0,16,864.696,975.107302848
2,1270000041,3,9,1,10,23.6,0,16,631.1784,928.138968744
2,1270000041,3,9,1,10.5,23.6,0,16,149.6016,632.4197699088
2,1270000041,3,9,1,11,22.2,3,10,276.474,178.700951297
2,1270000041,3,9,1,11.5,22.2,3,10,1500.8494,352.4050151234
2,1270000041,3,9,1,12,20.5,3.5,10,1728.825,1406.60086668
2,1270000041,3,9,1,12.5,20.5,3.5,10,1097.3232,1743.694521888
2,1270000041,3,9,1,13,22.1,2,10,878.9888,1099.353642944
2,1270000041,3,9,1,13.5,22.1,2,10,1229.41,867.521666788
2,1270000041,3,9,1,14,21.8,0.5,9,1222.893,1115.24077518
2,1270000041,3,9,1,14.5,21.8,0.5,9,776.952,1252.25929224
2,1270000041,3,9,1,15,23.1,0,16,1010.4948,722.6346891954
2,1270000041,3,9,1,15.5,23.1,0,16,624.3172,847.953162732
2,1270000041,3,9,1,16,22.7,0,16,420.3778,482.7760835034
2,1270000041,3,9,1,16.5,22.7,0,16,479.574,334.41235101
2,1270000041,3,9,1,17,23,0,4,689.4904,427.845208132
2,1270000041,3,9,2,6.5,23.3,0.5,16,450.7488,369.670951008
2,1270000041,3,9,2,7,23.5,1,16,700.9442,643.809212486
2,1270000041,3,9,2,7.5,23.5,1,16,1065.8636,1401.500789956
2,1270000041,3,9,2,8,23.5,0.5,16,2359.8,1392.0028398
2,1270000041,3,9,2,8.5,23.5,0.5,16,2256.408,2705.09184924
2,1270000041,3,9,2,9,24.4,0,16,2992.8804,2630.139329052
2,1270000041,3,9,2,9.5,24.4,0,16,3992.0132,3572.852678696
2,1270000041,3,9,2,10,24.3,0,16,5424.9384,4345.206358776
2,1270000041,3,9,2,10.5,24.3,0,16,3282.924,5465.387523384
2,1270000041,3,9,2,11,25.7,0,4,4994.9636,3612.958269206
2,1270000041,3,9,2,11.5,25.7,0,4,3702.853,4930.622011198
