number,ID,year,month,day,time,Temp,Rain,CloudCover,generation,opticalflow
1,10000268,2,8,30,10.5,23.6,0,4,511.904,NaN
1,10000268,2,8,30,11,24.6,0,4,957.12,NaN
1,10000268,2,8,30,11.5,24.6,0,4,895.2528,NaN
1,10000268,2,8,30,12,25.9,0,4,849.8964,NaN
1,10000268,2,8,30,12.5,25.9,0,4,957.3876,NaN
1,10000268,2,8,30,13,26.9,0,4,1128.6,NaN
1,10000268,2,8,30,13.5,26.9,0,4,573.9656,NaN
1,10000268,2,8,30,14,26.4,0,4,851.6352,NaN
1,10000268,2,8,30,14.5,26.4,0,4,1846.4784,NaN
1,10000268,2,8,30,15,26.2,0,4,1043.406,NaN
1,10000268,2,8,30,15.5,26.2,0,4,311.634,NaN
1,10000268,2,8,30,16,26.2,0,4,149.5104,NaN
1,10000268,2,8,30,16.5,26.2,0,4,117.3332,NaN
1,10000268,2,8,30,17,26.1,0,4,117.6978,NaN
1,10000268,2,8,31,6.5,20,0,4,149.776,NaN
1,10000268,2,8,31,7,20,0.5,4,149.25,NaN
1,10000268,2,8,31,7.5,20,0.5,4,166.2994,NaN
1,10000268,2,8,31,8,19.5,1,4,574.952,NaN
1,10000268,2,8,31,8.5,19.5,1,4,636.9816,NaN
1,10000268,2,8,31,9,20.1,0,4,310.496,NaN
1,10000268,2,8,31,9.5,20.1,0,4,469.8738,NaN
1,10000268,2,8,31,10,20.5,0,4,390.2384,NaN
1,10000268,2,8,31,10.5,20.5,0,4,292.0864,NaN
1,10000268,2,8,31,11,21,0,4,254.235,NaN
1,10000268,2,8,31,11.5,21,0,4,312.7646,NaN
1,10000268,2,8,31,12,22.1,0,4,274.8168,NaN
1,10000268,2,8,31,12.5,22.1,0,4,182.7492,NaN
1,10000268,2,8,31,13,23,0,4,133.38,NaN
1,10000268,2,8,31,13.5,23,0,4,116.6984,NaN
1,10000268,2,8,31,14,23.3,0,4,117.5434,NaN
1,10000268,2,8,31,14.5,23.3,0,4,150.5712,NaN
1,10000268,2,8,31,15,23.4,0,4,149.058,NaN
1,10000268,2,8,31,15.5,23.4,0,4,149.25,NaN
1,10000268,2,8,31,16,23.6,0,4,117.8832,NaN
1,10000268,2,8,31,16.5,23.6,0,4,117.3332,NaN
1,10000268,2,8,31,17,23.6,0,4,87.4866,NaN
1,10000268,2,6,1,6.5,17.5,0,1,1259.0578,1140.444732
1,10000268,2,6,1,7,19.5,0,1,1534.533,1488.0464
1,10000268,2,6,1,7.5,19.5,0,1,1784.2,1768.430188
1,10000268,2,6,1,8,22.4,0,1,1848.4466,1828.165614
1,10000268,2,6,1,8.5,22.4,0,1,1825.696,1883.132698
1,10000268,2,6,1,9,24.5,0,2,1804.9846,1772.635604
1,10000268,2,6,1,9.5,24.5,0,2,1825.431,1821.037394
1,10000268,2,6,1,10,26.4,0,2,1784.16,1853.847534
1,10000268,2,6,1,10.5,26.4,0,2,1784.433,1849.466144
1,10000268,2,6,1,11,27.5,0,2,1909.5778,1839.514747
1,10000268,2,6,1,11.5,27.5,0,2,1804.2656,2007.031295
1,10000268,2,6,1,12,28.5,0,2,1805.7162,1560.455153
1,10000268,2,6,1,12.5,28.5,0,2,1783.8156,1822.234482
1,10000268,2,6,1,13,28.2,0,2,1784.4046,1979.790415
1,10000268,2,6,1,13.5,28.2,0,2,1764.15,1622.905447
1,10000268,2,6,1,14,29,0,2,1783.8156,1757.678491
1,10000268,2,6,1,14.5,29,0,2,980.4546,1754.140253
1,10000268,2,6,1,15,29.3,0,2,1353.7082,1001.195669
1,10000268,2,6,1,15.5,29.3,0,2,574.5428,1417.6389
1,10000268,2,6,1,16,28.7,0,2,389.9688,334.4518011
1,10000268,2,6,1,16.5,28.7,0,2,236.592,360.5888777
1,10000268,2,6,1,17,27.2,0,2,273.5716,110.6974631
1,10000268,2,6,2,6.5,16,0,1,1214.9958,1381.038567
1,10000268,2,6,2,7,18.5,0,1,1490.464,1393.256826
1,10000268,2,6,2,7.5,18.5,0,1,1762.7896,1675.784853
1,10000268,2,6,2,8,21.3,0,1,1826.3172,1817.443763
1,10000268,2,6,2,8.5,21.3,0,1,1846.464,1828.243441
1,10000268,2,6,2,9,23.5,0,1,1804.9846,1773.766611
1,10000268,2,6,2,9.5,23.5,0,1,1816.146,1811.585487
1,10000268,2,6,2,10,25.4,0,1,1825.696,1843.230328
1,10000268,2,6,2,10.5,25.4,0,1,1825.3872,1873.608937
1,10000268,2,6,2,11,26.8,0,1,1929.6998,1876.358048
1,10000268,2,6,2,11.5,26.8,0,1,1867.7216,2021.831963
1,10000268,2,6,2,12,28.2,0,1,1825.8,1623.146863
1,10000268,2,6,2,12.5,28.2,0,1,1804.1282,1833.471782
1,10000268,2,6,2,13,29.9,0,1,1971.264,1985.336977
1,10000268,2,6,2,13.5,29.9,0,1,1858.857,1769.874537
1,10000268,2,6,2,14,30.4,0,1,1826.2874,1830.717043
1,10000268,2,6,2,14.5,30.4,0,1,1783.8066,1787.549015
1,10000268,2,6,2,15,31,0,1,1555.7542,1509.705352
1,10000268,2,6,2,15.5,31,0,1,1258.1348,1612.954123
1,10000268,2,6,2,16,31.7,0,1,829.632,707.4114362
1,10000268,2,6,2,16.5,31.7,0,1,595.944,684.5996129
1,10000268,2,6,2,17,30.8,0,1,311.6136,264.267506
