use_data1,use_data2,use_data3,use_data4,use_data5,use_data6,use_data7,use_data8,use_data9,use_data10,use_data11
43,1160000035,4,2,28,6.5,9.9,0,3,33.3888,59.23943312
43,1160000035,4,2,28,7,9.6,0,2,117.568,98.210049376
43,1160000035,4,2,28,7.5,9.6,0,2,450.8504,430.784507992
43,1160000035,4,2,28,8,11.9,0,3,1022.8,1026.04810596
43,1160000035,4,2,28,8.5,11.9,0,3,1406.7848,1446.167110248
43,1160000035,4,2,28,9,13.8,0,2,1763.485,1774.8089924
43,1160000035,4,2,28,9.5,13.8,0,2,2011.78,1998.66348476
43,1160000035,4,2,28,10,14.5,0,3,2176.827,2245.798270488
43,1160000035,4,2,28,10.5,14.5,0,3,2288.9036,2323.753000076
43,1160000035,4,2,28,11,15.9,0,3,2402.1024,2399.742741528
43,1160000035,4,2,28,11.5,15.9,0,3,2380.32,2367.00264825
43,1160000035,4,2,28,12,16.7,0,3,2484.5694,2425.340574816
43,1160000035,4,2,28,12.5,16.7,0,3,2299.7284,2385.191002728
43,1160000035,4,2,28,13,17.6,0,3,1930.1826,2187.06144164
43,1160000035,4,2,28,13.5,17.6,0,3,1512.7704,1848.790023912
43,1160000035,4,2,28,14,17.3,0,3,1237.6588,1632.386506994
43,1160000035,4,2,28,14.5,17.3,0,3,1130.1702,1073.280481218
43,1160000035,4,2,28,15,16.8,0,3,1012.2364,893.02291818
43,1160000035,4,2,28,15.5,16.8,0,3,627.588,664.09437378
43,1160000035,4,2,28,16,15.9,0,3,390.1914,291.047619852
43,1160000035,4,2,28,16.5,15.9,0,3,166.4,127.724484992
43,1160000035,4,2,28,17,14.3,0,4,59.2,50.203854336
49,1160000037,4,12,1,6.5,3.7,0,2,117.5544,450.4
49,1160000037,4,12,1,7,3.6,0,2,1280.3082,574.2135465
49,1160000037,4,12,1,7.5,3.6,0,2,3193.9776,1934.537513472
49,1160000037,4,12,1,8,5.3,0,2,4282.1718,3636.239982354
49,1160000037,4,12,1,8.5,5.3,0,2,5288.8734,5044.625906148
49,1160000037,4,12,1,9,7.6,0,2,6107.5308,5203.135755456
49,1160000037,4,12,1,9.5,7.6,0,2,6680.812,5940.2385553
49,1160000037,4,12,1,10,8.9,0,2,7094.556,6441.18814836
49,1160000037,4,12,1,10.5,8.9,0,2,7094.6712,6786.882723824
49,1160000037,4,12,1,11,10.3,0,2,5881.3124,6697.102364728
49,1160000037,4,12,1,11.5,10.3,0,2,6192.892,6003.92651027
49,1160000037,4,12,1,12,11.7,0,2,6820.5554,5850.557778742
49,1160000037,4,12,1,12.5,11.7,0,2,6312.78,6355.043839296
49,1160000037,4,12,1,13,13.3,0,2,5761.5768,5500.654257308
49,1160000037,4,12,1,13.5,13.3,0,2,5057.286,4622.9606967
49,1160000037,4,12,1,14,13.7,0,2,4151.4,3999.24469428
49,1160000037,4,12,1,14.5,13.7,0,2,3082.6824,2908.632103888
49,1160000037,4,12,1,15,13.3,0,2,1344.06,1914.3669222
49,1160000037,4,12,1,15.5,13.3,0,2,830.088,897.70710456
49,1160000037,4,12,1,16,12.9,0,2,133.7688,281.617342712
49,1160000037,4,12,1,16.5,12.9,0,2,450.5556,243.816006676
49,1160000037,4,12,1,17,11.3,0,10,87.3334,105.570979262
49,1160000037,4,12,2,6.5,4.3,0,2,133.7688,450.40004504
49,1160000037,4,12,2,7,4.6,0,2,915.1746,1128.578992248
49,1160000037,4,12,2,7.5,4.6,0,2,2502.8352,2646.628439616
49,1160000037,4,12,2,8,5.5,0,2,3635.4126,3241.203792108
49,1160000037,4,12,2,8.5,5.5,0,2,4361.643,3727.344387006
49,1160000037,4,12,2,9,7.4,0,2,5688.1876,4687.441826928
49,1160000037,4,12,2,9.5,7.4,0,2,6101.132,5659.5411958
49,1160000037,4,12,2,10,9.4,0,2,6543.5958,6123.896886366
49,1160000037,4,12,2,10.5,9.4,0,2,6994.202,6380.251257576
49,1160000037,4,12,2,11,11.6,0,2,7001.9304,6765.579157372
49,1160000037,4,12,2,11.5,11.6,0,2,6931.638,7029.59084702
49,1160000037,4,12,2,12,12.5,0,2,6675.4372,6696.238519166
49,1160000037,4,12,2,12.5,12.5,0,2,6060.2688,6335.305558668
49,1160000037,4,12,2,13,13,0,2,4056.6204,5023.38326462
49,1160000037,4,12,2,13.5,13,0,2,2503.272,3165.18695672
49,1160000037,4,12,2,14,12.7,0,2,1543.344,2043.27531936
49,1160000037,4,12,2,14.5,12.7,0,2,914.2,1354.278254224
49,1160000037,4,12,2,15,12.5,0,2,743.85,715.34769435
49,1160000037,4,12,2,15.5,12.5,0,2,616.896,485.10102312
49,1160000037,4,12,2,16,12.1,0,2,141.4256,204.605761768
49,1160000037,4,12,2,16.5,12.1,0,2,450.5556,270.75486724
49,1160000037,4,12,2,17,11.4,0,1,94.8234,131.701309306
49,1160000037,4,12,3,6.5,4.2,0,2,133.7688,450.399891904
49,1160000037,4,12,3,7,5.1,0,2,1268.6052,1152.769654992
49,1160000037,4,12,3,7.5,5.1,0,2,3050.8416,2545.935167232
49,1160000037,4,12,3,8,6.4,0,1,4329.114,3539.91886491
49,1160000037,4,12,3,8.5,6.4,0,1,5105.8674,3971.610669474
49,1160000037,4,12,3,9,8.4,0,2,5857.2776,5233.616933396
49,1160000037,4,12,3,9.5,8.4,0,2,6492.416,5850.7490061
49,1160000037,4,12,3,10,10,0,1,6702.0912,6236.98456185
49,1160000037,4,12,3,10.5,10,0,1,6785.5352,6462.747445104
49,1160000037,4,12,3,11,12.5,0,1,6754.6216,6275.117427188
49,1160000037,4,12,3,11.5,12.5,0,1,6645.5552,6631.35212544
49,1160000037,4,12,3,12,13.7,0,1,6148.429,6305.75011306
49,1160000037,4,12,3,12.5,13.7,0,1,6149.3904,6060.790606968
49,1160000037,4,12,3,13,13.1,0,1,5787.7064,5515.149391612
49,1160000037,4,12,3,13.5,13.1,0,1,5152.8568,4575.598482588
49,1160000037,4,12,3,14,13.7,0,1,4219.776,4529.78663016
49,1160000037,4,12,3,14.5,13.7,0,1,3112.6408,3000.996265168
49,1160000037,4,12,3,15,13.9,0,1,1639.035,2246.32093725
49,1160000037,4,12,3,15.5,13.9,0,1,830.088,1102.426038
49,1160000037,4,12,3,16,13.1,0,1,149.9832,268.834170984
49,1160000037,4,12,3,16.5,13.1,0,1,430.3112,157.212285472
49,1160000037,4,12,3,17,11.3,0,1,87.3334,128.149388024
49,1160000037,4,12,4,6.5,3.9,0,1,102.2408,450.4
49,1160000037,4,12,4,7,4,0,2,1256.76,563.246381238
49,1160000037,4,12,4,7.5,4,0,2,2563.803,2203.579114242
49,1160000037,4,12,4,8,4.9,0,1,3578.0388,3054.386249712
49,1160000037,4,12,4,8.5,4.9,0,1,4947.2622,3229.542202158
49,1160000037,4,12,4,9,7.5,0,2,5747.9448,5300.161498854
49,1160000037,4,12,4,9.5,7.5,0,2,6271.2312,5967.716306708
49,1160000037,4,12,4,10,9.6,0,1,6703.606,6293.32431799
49,1160000037,4,12,4,10.5,9.6,0,1,6830.2424,6734.561416592
49,1160000037,4,12,4,11,11.4,0,1,6971.0168,6807.391269768
49,1160000037,4,12,4,11.5,11.4,0,1,6933.504,6656.762015744
49,1160000037,4,12,4,12,12.7,0,1,6772.7088,6143.986737174
49,1160000037,4,12,4,12.5,12.7,0,1,6331.6352,6170.409688608
49,1160000037,4,12,4,13,13.3,0,1,5791.5472,5678.759360608
49,1160000037,4,12,4,13.5,13.3,0,1,4724.3448,4963.37200744
49,1160000037,4,12,4,14,13.9,0,1,4097.676,4306.6279278
49,1160000037,4,12,4,14.5,13.9,0,1,2910.476,2930.968748656
49,1160000037,4,12,4,15,14,0,1,1785.24,1896.6324609
49,1160000037,4,12,4,15.5,14,0,1,893.592,1058.44458888
49,1160000037,4,12,4,16,13.4,0,1,166.1976,258.582058088
49,1160000037,4,12,4,16.5,13.4,0,1,450.5556,227.926972768
49,1160000037,4,12,4,17,12,0,1,94.856,123.100299848
49,1160000037,4,12,5,6.5,4.8,0,1,133.7688,450.4
49,1160000037,4,12,5,7,4.9,0,1,1128.9894,1219.231030854
49,1160000037,4,12,5,7.5,4.9,0,1,2563.803,1791.861881634
49,1160000037,4,12,5,8,6.4,0,1,3817.9656,3142.327193454
49,1160000037,4,12,5,8.5,6.4,0,1,4855.7592,4228.50949011
49,1160000037,4,12,5,9,9.1,0,1,5637.4074,5053.72831392
49,1160000037,4,12,5,9.5,9.1,0,1,6173.024,5967.60926086
49,1160000037,4,12,5,10,10.5,0,1,6585.7404,6300.184979902
49,1160000037,4,12,5,10.5,10.5,0,1,6754.2664,6591.602771688
49,1160000037,4,12,5,11,12.5,0,1,6762.35,6669.086141888
49,1160000037,4,12,5,11.5,12.5,0,1,6630.4,6104.36944896
49,1160000037,4,12,5,12,13.9,0,1,6461.5694,6032.216058154
49,1160000037,4,12,5,12.5,13.9,0,1,5468.848,5946.983062592
49,1160000037,4,12,5,13,14.7,0,1,5419.4992,4615.89598264
49,1160000037,4,12,5,13.5,14.7,0,1,4681.4936,4390.202444404
49,1160000037,4,12,5,14,14.9,0,3,3467.64,3206.36133576
49,1160000037,4,12,5,14.5,14.9,0,3,2237.3598,2337.99324041
49,1160000037,4,12,5,15,14.6,0,1,1959.66,1697.66338455
49,1160000037,4,12,5,15.5,14.6,0,1,872.424,1157.07029256
49,1160000037,4,12,5,16,14,0,3,133.7688,210.95702332
49,1160000037,4,12,5,16.5,14,0,3,450.5556,197.827518812
49,1160000037,4,12,5,17,12.9,0,3,87.3768,111.30193788
49,1160000037,4,12,6,6.5,5.7,0,3,72.9648,451.27143392
49,1160000037,4,12,6,7,5.4,0,2,201.0816,459.26597574
49,1160000037,4,12,6,7.5,5.4,0,2,658.2246,1296.413315934
49,1160000037,4,12,6,8,6.6,0,2,1319.5974,1600.64973984
49,1160000037,4,12,6,8.5,6.6,0,2,3715.0218,1704.54869001
49,1160000037,4,12,6,9,9.4,0,2,4714.095,3935.076366366
49,1160000037,4,12,6,9.5,9.4,0,2,5590.7956,4911.129663856
49,1160000037,4,12,6,10,11.2,0,2,5937.4796,5644.918616968
49,1160000037,4,12,6,10.5,11.2,0,2,5956.5184,5907.737477368
49,1160000037,4,12,6,11,13.6,0,4,5950.868,5983.363371628
49,1160000037,4,12,6,11.5,13.6,0,4,5448.2944,5894.566088704
49,1160000037,4,12,6,12,13.7,0,2,4160.585,5074.399898282
49,1160000037,4,12,6,12.5,13.7,0,2,4510.9504,5024.553897088
49,1160000037,4,12,6,13,13.5,0,4,4142.1344,4246.504281344
49,1160000037,4,12,6,13.5,13.5,0,4,765.9652,2856.00194852
49,1160000037,4,12,6,14,13,0,2,2095.236,671.37671568
49,1160000037,4,12,6,14.5,13,0,2,593.9296,1338.720693
49,1160000037,4,12,6,15,12.6,0,4,166.725,545.98854195
49,1160000037,4,12,6,15.5,12.6,0,4,166.32,183.6621108
49,1160000037,4,12,6,16,12,0,2,117.5544,51.859947792
49,1160000037,4,12,6,16.5,12,0,2,470.8,130.649876588
49,1160000037,4,12,6,17,10.9,0,4,59.1528,73.875800208
49,1160000037,4,12,7,6.5,5.9,0,2,102.2408,450.42211464
49,1160000037,4,12,7,7,6.7,0,2,915.3402,639.012378114
49,1160000037,4,12,7,7.5,6.7,0,2,1385.5446,1657.759856478
49,1160000037,4,12,7,8,7.6,0,2,3546.744,1977.234516006
49,1160000037,4,12,7,8.5,7.6,0,2,4886.2602,4220.54445897
49,1160000037,4,12,7,9,8.6,0,2,5559.381,5126.291825568
49,1160000037,4,12,7,9.5,8.6,0,2,3998.436,4858.710658932
49,1160000037,4,12,7,10,10,0,2,4221.0618,4127.299567868
49,1160000037,4,12,7,10.5,10,0,2,2218.4992,5055.720884232
49,1160000037,4,12,7,11,10.1,0,2,2589.014,3545.90430032
49,1160000037,4,12,7,11.5,10.1,0,2,4622.336,2514.913069056
49,1160000037,4,12,7,12,10.6,0,2,6099.7794,3950.303896682
49,1160000037,4,12,7,12.5,10.6,0,2,6542.2368,4522.626764128
49,1160000037,4,12,7,13,11.4,0,2,2821.364,4243.144253848
49,1160000037,4,12,7,13.5,11.4,0,2,3476.3036,1212.253002604
49,1160000037,4,12,7,14,11.9,0,2,4097.676,3310.05817956
49,1160000037,4,12,7,14.5,11.9,0,2,3377.9746,2839.604549384
49,1160000037,4,12,7,15,11.4,0,2,2513.7,1964.0222955
49,1160000037,4,12,7,15.5,11.4,0,2,743.904,1011.47433912
49,1160000037,4,12,7,16,10.6,0,2,166.1976,222.488132592
49,1160000037,4,12,7,16.5,10.6,0,2,471.2708,149.308297336
49,1160000037,4,12,7,17,9.4,0,2,73.0296,117.205225032
49,1160000037,4,12,8,6.5,5.4,0,1,149.9328,273.6
49,1160000037,4,12,8,7,5,0,1,1354.2912,422.743355898
49,1160000037,4,12,8,7.5,5,0,1,2990.7642,1433.545720854
49,1160000037,4,12,8,8,6.5,0,1,4282.1718,3537.00245034
49,1160000037,4,12,8,8.5,6.5,0,1,5368.176,5012.965441134
49,1160000037,4,12,8,9,8.4,0,1,6148.1552,5608.7212709
49,1160000037,4,12,8,9.5,8.4,0,1,6856.6632,6511.571265138
49,1160000037,4,12,8,10,9.7,0,1,7192.7856,6483.005397216
49,1160000037,4,12,8,10.5,9.7,0,1,7293.4862,7279.224847878
49,1160000037,4,12,8,11,10.5,0,1,7112.3052,7031.154295032
49,1160000037,4,12,8,11.5,10.5,0,1,7315.2374,7313.955051458
49,1160000037,4,12,8,12,11,0,1,6830.6238,6525.045301536
49,1160000037,4,12,8,12.5,11,0,1,6548.9424,6456.107117904
49,1160000037,4,12,8,13,11.4,0,1,6207.0008,5975.559412448
49,1160000037,4,12,8,13.5,11.4,0,1,5341.7364,5204.550576816
49,1160000037,4,12,8,14,12.5,0,1,4654.452,4425.93432864
49,1160000037,4,12,8,14.5,12.5,0,1,3468.8654,3195.763255796
49,1160000037,4,12,8,15,12.4,0,1,2259.765,2484.0013527
49,1160000037,4,12,8,15.5,12.4,0,1,1022.112,1287.25951032
49,1160000037,4,12,8,16,11.6,0,1,218.444,325.16880224
49,1160000037,4,12,8,16.5,11.6,0,1,430.08,365.40612608
49,1160000037,4,12,8,17,10,0,1,102.4296,104.439034728
49,1160000037,4,12,11,6.5,5.9,0,2,102.51,254.99513715
49,1160000037,4,12,11,7,6.1,0,4,174.5766,811.138360164
49,1160000037,4,12,11,7.5,6.1,0,4,310.4064,965.999687442
49,1160000037,4,12,11,8,6.8,0,4,1109.0064,1551.981700614
49,1160000037,4,12,11,8.5,6.8,0,4,1130.8544,1673.408764928
49,1160000037,4,12,11,9,7.1,0,4,4579.3594,3164.112442326
49,1160000037,4,12,11,9.5,7.1,0,4,5885.991,5141.70124227
49,1160000037,4,12,11,10,8,0,4,5549.4144,5905.929446844
49,1160000037,4,12,11,10.5,8,0,4,5607.234,5676.858690372
49,1160000037,4,12,11,11,9.5,0,2,4612.0864,5399.552793792
49,1160000037,4,12,11,11.5,9.5,0,2,2970.3772,5167.246886978
49,1160000037,4,12,11,12,10.2,0,4,1533.105,3557.9520864
49,1160000037,4,12,11,12.5,10.2,0,4,4360.832,3916.907001994
49,1160000037,4,12,11,13,10.1,0,2,5625.087,4706.05037776
49,1160000037,4,12,11,13.5,10.1,0,2,1406.4996,3225.41589216
49,1160000037,4,12,11,14,10.1,0,2,273.504,450.704071884
49,1160000037,4,12,11,14.5,10.1,0,2,1720.836,217.053133504
49,1160000037,4,12,11,15,10.2,0,2,1722.227,2072.447542542
49,1160000037,4,12,11,15.5,10.2,0,2,470.9342,876.906462528
49,1160000037,4,12,11,16,10.4,0,2,218.7152,140.26324198
49,1160000037,4,12,11,16.5,10.4,0,2,450.56,377.6368384
49,1160000037,4,12,11,17,8,0,4,87.3768,111.5589762
49,1160000037,4,12,12,6.5,4.8,0,2,87.465,254.9992554
49,1160000037,4,12,12,7,4.5,0,2,1043.9328,962.701003104
49,1160000037,4,12,12,7.5,4.5,0,2,2586.72,1774.372321242
49,1160000037,4,12,12,8,5.1,0,2,4239.2664,1991.674565874
49,1160000037,4,12,12,8.5,5.1,0,2,5105.1552,5055.956998752
49,1160000037,4,12,12,9,6,0,2,5570.1778,3335.812887198
49,1160000037,4,12,12,9.5,6,0,2,6877.3158,6092.582606426
49,1160000037,4,12,12,10,7.5,0,2,4443.867,7229.2033518
49,1160000037,4,12,12,10.5,7.5,0,2,2725.6356,5006.671313832
49,1160000037,4,12,12,11,7.9,0,2,5153.7744,3342.78063704
49,1160000037,4,12,12,11.5,7.9,0,2,4338.5066,4793.731684624
49,1160000037,4,12,12,12,7.5,0,2,3094.47,5623.77878685
49,1160000037,4,12,12,12.5,7.5,0,2,6691.1516,4167.590042756
49,1160000037,4,12,12,13,9.5,0,2,2025.533,6007.17100312
49,1160000037,4,12,12,13.5,9.5,0,2,4944.8982,2581.798242012
49,1160000037,4,12,12,14,8.8,0,2,4439.556,4431.2805504
49,1160000037,4,12,12,14.5,8.8,0,2,3680.677,3707.5845506
49,1160000037,4,12,12,15,8.4,0,2,2516.7142,2532.6705703
49,1160000037,4,12,12,15.5,8.4,0,2,1045.2442,950.421880764
49,1160000037,4,12,12,16,7.8,0,2,102.34,292.16328758
49,1160000037,4,12,12,16.5,7.8,0,2,450.56,320.45761024
49,1160000037,4,12,12,17,6.6,0,1,109.956,97.35184956
49,1160000037,4,12,13,6.5,1.8,0,2,59.16,255
49,1160000037,4,12,13,7,2,0,4,149.889,918.785677452
49,1160000037,4,12,13,7.5,2,0,4,274.839,1270.778548746
49,1160000037,4,12,13,8,3,0,10,348.8004,442.3679586252
49,1160000037,4,12,13,8.5,3,0,10,1511.4304,1155.551390208
49,1160000037,4,12,13,9,3.2,0,4,2991.5094,1782.171464084
49,1160000037,4,12,13,9.5,3.2,0,4,2719.259,3240.96329597
49,1160000037,4,12,13,10,4.7,0,10,3569.5452,2395.937122704
49,1160000037,4,12,13,10.5,4.7,0,10,3275.2188,3988.197392904
49,1160000037,4,12,13,11,6,0,4,5308.5424,4287.28872752
49,1160000037,4,12,13,11.5,6,0,4,5545.6796,5181.51062366
49,1160000037,4,12,13,12,6.8,0,10,5779.17,5353.0087761
49,1160000037,4,12,13,12.5,6.8,0,10,6111.9786,5926.261258372
49,1160000037,4,12,13,13,8.3,0,4,5148.491,5279.11003526
49,1160000037,4,12,13,13.5,8.3,0,4,4872.912,3975.329694204
49,1160000037,4,12,13,14,8.7,0,2,2603.172,3161.05197936
49,1160000037,4,12,13,14.5,8.7,0,2,1152.1692,2632.390598448
49,1160000037,4,12,13,15,7.5,0,4,1310.058,821.60066136
49,1160000037,4,12,13,15.5,7.5,0,4,851.3076,877.686608942
49,1160000037,4,12,13,16,7,0,2,200.8934,157.980890912
49,1160000037,4,12,13,16.5,7,0,2,430.08,482.37701632
49,1160000037,4,12,13,17,6.5,0,1,102.4296,102.41238336
49,1160000037,4,12,14,6.5,1.2,0,1,72.9526,149.792758668
49,1160000037,4,12,14,7,0.3,0,2,744.48,367.858274976
49,1160000037,4,12,14,7.5,0.3,0,2,2484.154,1548.14191921
49,1160000037,4,12,14,8,2.4,0,2,3997.513,2501.55077876
49,1160000037,4,12,14,8.5,2.4,0,2,5194.8688,4453.071963982
49,1160000037,4,12,14,9,4.4,0,2,6156.5504,5489.540565568
49,1160000037,4,12,14,9.5,4.4,0,2,3677.59,6074.7112146
49,1160000037,4,12,14,10,5.3,0,2,2073.8046,4908.99210729
49,1160000037,4,12,14,10.5,5.3,0,2,1299.69,2863.269206136
49,1160000037,4,12,14,11,6.5,0,2,2909.6384,1706.556548712
49,1160000037,4,12,14,11.5,6.5,0,2,7323.5162,3599.20422419
49,1160000037,4,12,14,12,8.5,0,2,7072.065,6829.0976718
49,1160000037,4,12,14,12.5,8.5,0,2,6820.6138,6903.64744818
49,1160000037,4,12,14,13,9.1,0,2,6277.271,6221.81196917
49,1160000037,4,12,14,13.5,9.1,0,2,4363.4712,5308.28786004
49,1160000037,4,12,14,14,7.4,0,4,3796.6848,4141.961457408
49,1160000037,4,12,14,14.5,7.4,0,4,2755.9212,2291.367971292
49,1160000037,4,12,14,15,6.9,0,2,418.74,1281.96099465
49,1160000037,4,12,14,15.5,6.9,0,2,184.0982,286.04668235
49,1160000037,4,12,14,16,6.2,0,4,102.3048,92.676326912
49,1160000037,4,12,14,16.5,6.2,0,4,450.56,334.7730688
49,1160000037,4,12,14,17,5.3,0,4,102.4296,104.263426176
49,1160000037,4,12,16,6.5,4,0,2,59.171,149.773437464
49,1160000037,4,12,16,7,3.7,0,2,166.4928,435.293422272
49,1160000037,4,12,16,7.5,3.7,0,2,2175.7908,963.644379312
49,1160000037,4,12,16,8,4.1,0,2,3213.602,2386.29013562
49,1160000037,4,12,16,8.5,4.1,0,2,2302.2714,3941.483914192
49,1160000037,4,12,16,9,5.3,0,2,5766.684,3795.49429403
49,1160000037,4,12,16,9.5,5.3,0,2,6544.048,6297.31910556
49,1160000037,4,12,16,10,7.2,0,2,6214.188,6414.062877024
49,1160000037,4,12,16,10.5,7.2,0,2,7196.5692,7137.824771628
49,1160000037,4,12,16,11,8.9,0,2,7661.016,6920.511402136
49,1160000037,4,12,16,11.5,8.9,0,2,7209.285,6957.1073623
49,1160000037,4,12,16,12,9.1,0,2,7313.5062,6729.339052062
49,1160000037,4,12,16,12.5,9.1,0,2,6795.6168,6982.321236176
49,1160000037,4,12,16,13,9.7,0,2,5787.444,6223.74475712
49,1160000037,4,12,16,13.5,9.7,0,2,5338.0536,5332.596381552
49,1160000037,4,12,16,14,9.4,0,3,4634.1888,4546.77455264
49,1160000037,4,12,16,14.5,9.4,0,3,3545.136,4031.885367408
49,1160000037,4,12,16,15,8.7,0,2,2279.142,2505.04941846
49,1160000037,4,12,16,15.5,8.7,0,2,1108.107,997.682226112
49,1160000037,4,12,16,16,7.8,0,3,218.8186,214.90993363
49,1160000037,4,12,16,16.5,7.8,0,3,430.08,510.48953344
49,1160000037,4,12,16,17,6.9,0,3,73.04,94.6230351
49,1160000037,4,12,17,6.5,4.2,0,4,45.9886,149.8
49,1160000037,4,12,17,7,3.6,0,4,150.2496,236.373699456
49,1160000037,4,12,17,7.5,3.6,0,4,585.9072,1348.029713352
49,1160000037,4,12,17,8,3.7,0,4,1385.92,1330.25157812
49,1160000037,4,12,17,8.5,3.7,0,4,1513.3812,3314.798072206
49,1160000037,4,12,17,9,5.1,0,4,1909.746,2062.12232417
49,1160000037,4,12,17,9.5,5.1,0,4,2728.978,2784.63932138
49,1160000037,4,12,17,10,6.2,0,4,4097.0286,3367.069829814
49,1160000037,4,12,17,10.5,6.2,0,4,4522.9212,4047.513610608
49,1160000037,4,12,17,11,7.9,0,4,3335.2504,5214.044851016
49,1160000037,4,12,17,11.5,7.9,0,4,4459.514,4179.1106327
49,1160000037,4,12,17,12,9.9,0,4,6182.5842,4316.009141964
49,1160000037,4,12,17,12.5,9.9,0,4,4952.4992,5904.30201216
49,1160000037,4,12,17,13,11.3,0,4,4238.964,4764.42739688
49,1160000037,4,12,17,13.5,11.3,0,4,4258.2606,3828.006779586
49,1160000037,4,12,17,14,10.9,0,4,2647.4432,2919.689415552
49,1160000037,4,12,17,14.5,10.9,0,4,1637.5152,2146.137212448
49,1160000037,4,12,17,15,10.6,0,4,1193.409,1322.70212349
49,1160000037,4,12,17,15.5,10.6,0,4,350.6074,654.267015116
49,1160000037,4,12,17,16,10.1,0,4,117.6896,110.295785216
49,1160000037,4,12,17,16.5,10.1,0,4,471.04,309.38101248
49,1160000037,4,12,17,17,9.5,0,4,45.98,74.9161171
49,1160000037,4,12,19,6.5,6.1,0.5,10,39.5472,149.799973036
49,1160000037,4,12,19,7,6.2,1,4,192.2112,435.508956
49,1160000037,4,12,19,7.5,6.2,1,4,311.064,758.71745862
49,1160000037,4,12,19,8,6.5,0,10,552.2232,1525.349039488
49,1160000037,4,12,19,8.5,6.5,0,10,810.3566,2462.06164667
49,1160000037,4,12,19,9,7.4,0,4,1192.031,1479.60329872
49,1160000037,4,12,19,9.5,7.4,0,4,1395.422,1813.02787974
49,1160000037,4,12,19,10,8.2,0,10,3533.4162,2509.935028662
49,1160000037,4,12,19,10.5,8.2,0,10,1723.0176,3709.421908848
49,1160000037,4,12,19,11,9,0,10,1594.1104,1721.605337808
49,1160000037,4,12,19,11.5,9,0,10,1575.8,1331.9567685
49,1160000037,4,12,19,12,8.7,0,10,2459.7378,1884.50817165
49,1160000037,4,12,19,12.5,8.7,0,10,1153.7072,2606.529030944
49,1160000037,4,12,19,13,9,0,10,1909.792,1228.18871916
49,1160000037,4,12,19,13.5,9,0,10,1877.1786,2871.213664704
49,1160000037,4,12,19,14,9.3,0,10,428.0576,1027.010078016
49,1160000037,4,12,19,14.5,9.3,0,10,185.6976,473.238474276
49,1160000037,4,12,19,15,9.4,0,10,236.289,364.52803527
49,1160000037,4,12,19,15.5,9.4,0,10,200.5146,235.879125482
49,1160000037,4,12,19,16,9.1,0,10,292.383,121.064439132
49,1160000037,4,12,19,16.5,9.1,0,10,419.84,323.84484864
49,1160000037,4,12,19,17,8.8,0,10,33.44,38.4228911
49,1160000037,4,12,20,6.5,5.1,0,2,87.3334,149.799973036
49,1160000037,4,12,20,7,4.8,0,1,722.8224,732.208546656
49,1160000037,4,12,20,7.5,4.8,0,1,1627.104,1981.05532089
49,1160000037,4,12,20,8,5.4,0,2,3869.8432,1749.771649
49,1160000037,4,12,20,8.5,5.4,0,2,5012.4044,4545.747242722
49,1160000037,4,12,20,9,6.6,0,1,5005.282,5799.75019102
49,1160000037,4,12,20,9.5,6.6,0,1,6784.638,5709.35075942
49,1160000037,4,12,20,10,6.5,0,2,7233.0258,7060.57088301
49,1160000037,4,12,20,10.5,6.5,0,2,7434.2268,7417.17895194
49,1160000037,4,12,20,11,7.8,0,2,7699.708,7650.975735536
49,1160000037,4,12,20,11.5,7.8,0,2,6917.762,7568.00444545
49,1160000037,4,12,20,12,6.8,0,2,7135.4556,7037.27512878
49,1160000037,4,12,20,12.5,6.8,0,2,7013.6956,6866.99047384
49,1160000037,4,12,20,13,7.6,0,2,5606.788,4906.43494908
49,1160000037,4,12,20,13.5,7.6,0,2,3416.5758,3891.09277194
49,1160000037,4,12,20,14,7.2,0,4,2889.3888,2991.275907456
49,1160000037,4,12,20,14.5,7.2,0,4,3291.912,2964.715487652
49,1160000037,4,12,20,15,6.6,0,2,2566.278,2518.35446322
49,1160000037,4,12,20,15.5,6.6,0,2,765.7078,1075.56858123
49,1160000037,4,12,20,16,6,0,4,200.9826,129.312774864
49,1160000037,4,12,20,16.5,6,0,4,471.04,314.47497728
49,1160000037,4,12,20,17,5.7,0,4,110.11,84.1347287
49,1160000037,4,12,22,6.5,3.4,0,1,59.171,149.80113848
49,1160000037,4,12,22,7,2.1,0,1,722.8224,621.29657952
49,1160000037,4,12,22,7.5,2.1,0,1,2443.647,1490.73366204
49,1160000037,4,12,22,8,3.4,0,2,3698.6112,3349.936872208
49,1160000037,4,12,22,8.5,3.4,0,2,5125.103,4082.492187848
49,1160000037,4,12,22,9,5,0,1,6028.806,5886.8076475
49,1160000037,4,12,22,9.5,5,0,1,6784.638,6315.22683792
49,1160000037,4,12,22,10,6.3,0,2,7283.276,6810.18633268
49,1160000037,4,12,22,10.5,6.3,0,2,7524.7172,7219.68275496
49,1160000037,4,12,22,11,8.2,0,2,7336.0032,7350.334639416
49,1160000037,4,12,22,11.5,8.2,0,2,3395.849,6263.23645136
49,1160000037,4,12,22,12,8.2,0,2,6382.0224,3583.740693078
49,1160000037,4,12,22,12.5,8.2,0,2,3458.0608,6637.617222416
49,1160000037,4,12,22,13,9.1,0,2,3477.628,3826.16865312
49,1160000037,4,12,22,13.5,9.1,0,2,2403.2316,3045.029771256
